SKU,BM per Item,Date
ZA500FAAA96P09ANID-21427070,18400,2017-06-04
ZA500FAAA96P09ANID-21427071,18400,2017-06-04
ZA500FAAA96P09ANID-24216872,18400,2017-06-04
ZA500FAAA96P0AANID-21427058,18400,2017-06-04
ZA500FAAA96P0AANID-21427059,18400,2017-06-04
ZA500FAAA96P0AANID-21427060,18400,2017-06-04
ZA500FAAA96P0AANID-21427061,18400,2017-06-04
ZA500FAAA96P0AANID-21427062,18400,2017-06-04
ZA500FAAA96P0BANID-21427053,18400,2017-06-04
ZA500FAAA96P0BANID-21427054,18400,2017-06-04
ZA500FAAA96P0BANID-21427055,18400,2017-06-04
ZA500FAAA96P0BANID-21427056,18400,2017-06-04
ZA500FAAA96P0BANID-21427057,18400,2017-06-04
ZA500FAAA96P0CANID-21427082,18400,2017-06-04
ZA500FAAA96P0CANID-21427083,18400,2017-06-04
ZA500FAAA96P0CANID-21427084,18400,2017-06-04
ZA500FAAA96P0CANID-21427085,18400,2017-06-04
ZA500FAAA96P0CANID-21427086,18400,2017-06-04
ZA500FAAA96P0DANID-21427087,18400,2017-06-04
ZA500FAAA96P0DANID-21427088,18400,2017-06-04
ZA500FAAA96P0DANID-21427089,18400,2017-06-04
ZA500FAAA96P0DANID-21427090,18400,2017-06-04
ZA500FAAA96P0DANID-21427091,18400,2017-06-04
ZA500FAAA96P0EANID-21427063,18400,2017-06-04
ZA500FAAA96P0EANID-21427064,18400,2017-06-04
ZA500FAAA96P0EANID-21427065,18400,2017-06-04
ZA500FAAA96P0EANID-21427066,18400,2017-06-04
ZA500FAAA96P0EANID-21427067,18400,2017-06-04
ZA500FAAA96P0FANID-21427078,18400,2017-06-04
ZA500FAAA96P0FANID-21427079,18400,2017-06-04
ZA500FAAA96P0FANID-21427080,18400,2017-06-04
ZA500FAAA96P0FANID-21427081,18400,2017-06-04
ZA500FAAA96P0GANID-21427092,18400,2017-06-04
ZA500FAAA96P0GANID-21427093,18400,2017-06-04
ZA500FAAA96P0GANID-21427094,18400,2017-06-04
ZA500FAAA96P0GANID-24216871,18400,2017-06-04
ZA500FAAA96P0HANID-21427073,18400,2017-06-04
ZA500FAAA96P0HANID-21427074,18400,2017-06-04
ZA500FAAA96P0HANID-21427075,18400,2017-06-04
ZA500FAAA96P0HANID-21427076,18400,2017-06-04
ZA500FAAA96P0HANID-21427077,18400,2017-06-04
ZA500FAAAADENUANID-23680057,8850,2017-06-04
ZA500FAAAADENVANID-23680058,11150,2017-06-04
ZA500FAAAADENWANID-23680059,5340,2017-06-04
ZA500FAAAADENXANID-23680060,4390,2017-06-04
ZA500FAAAADENXANID-23680061,4390,2017-06-04
ZA500FAAAADENXANID-23680062,4390,2017-06-04
ZA500FAAAADENXANID-23680063,4390,2017-06-04
ZA500FAAAADENXANID-23680064,4390,2017-06-04
ZA500FAAAADENXANID-23680065,4390,2017-06-04
ZA500FAAAADENXANID-23680066,4390,2017-06-04
ZA500FAAAADENYANID-23680067,4390,2017-06-04
ZA500FAAAADENYANID-23680068,4390,2017-06-04
ZA500FAAAADENYANID-23680069,4390,2017-06-04
ZA500FAAAADENYANID-23680070,4390,2017-06-04
ZA500FAAAADENYANID-23680071,4390,2017-06-04
ZA500FAAAADENYANID-23680072,4390,2017-06-04
ZA500FAAAADENZANID-23680073,3900,2017-06-04
ZA500FAAAADENZANID-23680074,3900,2017-06-04
ZA500FAAAADENZANID-23680075,3900,2017-06-04
ZA500FAAAADENZANID-23680076,3900,2017-06-04
ZA500FAAAADENZANID-23680077,3900,2017-06-04
ZA500FAAAADEO1ANID-23680079,8850,2017-06-04
ZA500FAAAADT4GANID-23702144,13390,2017-06-04
ZA500FAAAADT4HANID-23702113,35000,2017-06-04
ZA500FAAAADT4IANID-23702114,56100,2017-06-04
ZA500FAAAADT4JANID-23702115,56100,2017-06-04
ZA500FAAAADT4KANID-23702116,14690,2017-06-04
ZA500FAAAADT4LANID-23702117,16900,2017-06-04
ZA500FAAAADT4LANID-23702118,16900,2017-06-04
ZA500FAAAADT4LANID-23702119,16900,2017-06-04
ZA500FAAAADT4LANID-23702120,16900,2017-06-04
ZA500FAAAADT4LANID-23702121,16900,2017-06-04
ZA500FAAAADT4MANID-23702122,16900,2017-06-04
ZA500FAAAADT4MANID-23702123,16900,2017-06-04
ZA500FAAAADT4MANID-23702124,16900,2017-06-04
ZA500FAAAADT4MANID-23702125,16900,2017-06-04
ZA500FAAAADT4MANID-23702126,16900,2017-06-04
ZA500FAAAADT4NANID-23702127,56100,2017-06-04
ZA500FAAAADT4OANID-23702128,40975,2017-06-04
ZA500FAAAADT4PANID-23702129,16900,2017-06-04
ZA500FAAAADT4PANID-23702130,16900,2017-06-04
ZA500FAAAADT4PANID-23702131,16900,2017-06-04
ZA500FAAAADT4PANID-23702132,16900,2017-06-04
ZA500FAAAADT4PANID-23702133,16900,2017-06-04
ZA500FAAAADT4QANID-23702134,16900,2017-06-04
ZA500FAAAADT4QANID-23702135,16900,2017-06-04
ZA500FAAAADT4QANID-23702136,16900,2017-06-04
ZA500FAAAADT4QANID-23702137,16900,2017-06-04
ZA500FAAAADT4QANID-23702138,16900,2017-06-04
ZA500FAAAADT4RANID-23702139,16900,2017-06-04
ZA500FAAAADT4RANID-23702140,16900,2017-06-04
ZA500FAAAADT4RANID-23702141,16900,2017-06-04
ZA500FAAAADT4RANID-23702142,16900,2017-06-04
ZA500FAAAADT4RANID-23702143,16900,2017-06-04
ZA500FAAAAEALOANID-23729773,54400,2017-06-04
ZA500FAAAAEALPANID-23729774,31400,2017-06-04
ZA500FAAAAEALQANID-23729775,31400,2017-06-04
ZA500FAAAAEALRANID-23729776,31400,2017-06-04
ZA500FAAAAEALSANID-23729777,31400,2017-06-04
ZA500FAAAAEALTANID-23729778,31400,2017-06-04
ZA500FAAAAEALUANID-23729779,31400,2017-06-04
ZA500FAAAAEALVANID-23729780,31400,2017-06-04
ZA500FAAAAEALWANID-23729781,62300,2017-06-04
ZA500FAAAAEALXANID-23729782,62300,2017-06-04
ZA500FAAAAEALZANID-23729788,50400,2017-06-04
ZA500FAAAAEAM0ANID-23729789,50400,2017-06-04
ZA500FAAAAEAM1ANID-23729790,50400,2017-06-04
ZA500FAAAAEAM2ANID-23729791,50400,2017-06-04
ZA500FAAAAEAM3ANID-23729792,55900,2017-06-04
ZA500FAAAAEAM4ANID-23729793,55900,2017-06-04
ZA500FAAAAEAM5ANID-23729794,55900,2017-06-04
ZA500FAAAAEAM6ANID-23729795,55900,2017-06-04
ZA500FAAAAEAM7ANID-23729796,2390,2017-06-04
ZA500FAAAAEAM7ANID-23729797,2390,2017-06-04
ZA500FAAAAEAM7ANID-23729798,2390,2017-06-04
ZA500FAAAAEAM7ANID-23729799,2390,2017-06-04
ZA500FAAAAEAM7ANID-23729800,2390,2017-06-04
ZA500FAAAAEAM8ANID-23729801,2390,2017-06-04
ZA500FAAAAEAM8ANID-23729802,2390,2017-06-04
ZA500FAAAAEAM8ANID-23729803,2390,2017-06-04
ZA500FAAAAEAM8ANID-23729804,2390,2017-06-04
ZA500FAAAAEAM8ANID-23729805,2390,2017-06-04
ZA500FAAAAEAMAANID-23729807,20900,2017-06-04
ZA500FAAAAEAMBANID-23729808,20900,2017-06-04
ZA500FAAAAEAMCANID-23729809,11400,2017-06-04
ZA500FAAAAEAMDANID-23729810,11400,2017-06-04
ZA500FAAAAEAMEANID-23729811,11400,2017-06-04
ZA500FAAAAEAMFANID-23729812,11400,2017-06-04
ZA500FAAAAEAMGANID-23729813,7900,2017-06-04
ZA500FAAAAEAMGANID-23729814,7900,2017-06-04
ZA500FAAAAEAMGANID-23729815,7900,2017-06-04
ZA500FAAAAEAMGANID-23729816,7900,2017-06-04
ZA500FAAAAEAMGANID-23729817,7900,2017-06-04
ZA500FAAAAEAMHANID-23729818,7900,2017-06-04
ZA500FAAAAEAMHANID-23729819,7900,2017-06-04
ZA500FAAAAEAMHANID-23729820,7900,2017-06-04
ZA500FAAAAEAMHANID-23729821,7900,2017-06-04
ZA500FAAAAEAMHANID-23729822,7900,2017-06-04
ZA500FAAAAEAMIANID-23729823,13400,2017-06-04
ZA500FAAAAEAMJANID-23729824,13400,2017-06-04
ZA500FAAAAEAMKANID-23729825,13400,2017-06-04
ZA500FAAAAEAMLANID-23729826,13400,2017-06-04
ZA500FAAAAEAMMANID-23729827,13400,2017-06-04
ZA500FAAAAEAMNANID-23729828,62300,2017-06-04
ZA500FAAAAEAMOANID-23729829,18890,2017-06-04
ZA500FAAAAEAMPANID-23729830,18890,2017-06-04
ZA500FAAAAEAMQANID-23729831,18890,2017-06-04
ZA500FAAAAEAMRANID-23729832,18890,2017-06-04
ZA500FAAAAEAMSANID-23729833,13400,2017-06-04
ZA500FAAAAEAMTANID-23729834,13400,2017-06-04
ZA500FAAAAEAMUANID-23729835,13400,2017-06-04
ZA500FAAAAEAMVANID-23729836,13400,2017-06-04
ZA500FAAAAEAMWANID-23729837,20900,2017-06-04
ZA500FAAAAEAMWANID-23729838,20900,2017-06-04
ZA500FAAAAEAMWANID-23729839,20900,2017-06-04
ZA500FAAAAEAMWANID-23729840,20900,2017-06-04
ZA500FAAAAEAMWANID-23729841,20900,2017-06-04
ZA500FAAAAEAMWANID-23729842,20900,2017-06-04
ZA500FAAAAEAMWANID-23729843,20900,2017-06-04
ZA500FAAAAEAMXANID-23729844,20900,2017-06-04
ZA500FAAAAEAMXANID-23729845,20900,2017-06-04
ZA500FAAAAEAMXANID-23729846,20900,2017-06-04
ZA500FAAAAEAMXANID-23729847,20900,2017-06-04
ZA500FAAAAEAMXANID-23729848,20900,2017-06-04
ZA500FAAAAEAMXANID-23729849,20900,2017-06-04
ZA500FAAAAEAMXANID-23729850,20900,2017-06-04
ZA500FAAAAEAMYANID-23729851,20900,2017-06-04
ZA500FAAAAEAMYANID-23729852,20900,2017-06-04
ZA500FAAAAEAMYANID-23729853,20900,2017-06-04
ZA500FAAAAEAMYANID-23729854,20900,2017-06-04
ZA500FAAAAEAMYANID-23729855,20900,2017-06-04
ZA500FAAAAEAMYANID-23729856,20900,2017-06-04
ZA500FAAAAEAMYANID-23729857,20900,2017-06-04
ZA500FAAAAEAMZANID-23729858,54400,2017-06-04
ZA500FAAAAEAN0ANID-23729859,54400,2017-06-04
ZA500FAAAAEAN1ANID-23729860,54400,2017-06-04
ZA500FAAAAEAN6ANID-23729881,13400,2017-06-04
ZA500FAAAAEAN7ANID-23729882,13400,2017-06-04
ZA500FAAAAEAN8ANID-23729883,13400,2017-06-04
ZA500FAAAAEAN9ANID-23729884,13400,2017-06-04
ZA500FAAAAEANAANID-23729885,20900,2017-06-04
ZA500FAAAAEANBANID-23729886,20900,2017-06-04
ZA500FAAAAEANCANID-23729887,20900,2017-06-04
ZA500FAAAAEANDANID-23729888,20900,2017-06-04
ZA500FAAAAEANEANID-23729889,20900,2017-06-04
ZA500FAAAAEANGANID-23729891,53900,2017-06-04
ZA500FAAAAEANHANID-23729892,53900,2017-06-04
ZA500FAAAAEANIANID-23729893,53900,2017-06-04
ZA500FAAAAEANJANID-23729894,53900,2017-06-04
ZA500FAAAAEANKANID-23729895,53900,2017-06-04
ZA500FAAAAEANLANID-23729896,10590,2017-06-04
ZA500FAAAAEANMANID-23729897,10590,2017-06-04
ZA500FAAAAEANNANID-23729898,8390,2017-06-04
ZA500FAAAAEANOANID-23729899,1150,2017-06-04
ZA500FAAAAEANPANID-23729900,1150,2017-06-04
ZA500FAAAAEANQANID-23729901,1150,2017-06-04
ZA500FAAAAEANRANID-23729902,1150,2017-06-04
ZA500FAAAAEANSANID-23729903,18890,2017-06-04
ZA500FAAAANWCOANID-24227809,48400,2017-06-04
ZA500FAAAANWCPANID-24227818,26340,2017-06-04
ZA500FAAAANWCQANID-24227819,26340,2017-06-04
ZA500FAAAANWCRANID-24227810,48400,2017-06-04
ZA500FAAAANWCSANID-24227811,48400,2017-06-04
ZA500FAAAANWCTANID-24227816,26340,2017-06-04
ZA500FAAAANWCUANID-24227817,26340,2017-06-04
ZA500FAAAANWCVANID-24227812,48400,2017-06-04
ZA500FAAAANWCWANID-24227813,48400,2017-06-04
ZA500FAAAANWCXANID-24227814,16900,2017-06-04
ZA500FAAAANWCYANID-24227815,16900,2017-06-04
ZA500FAAAANWL4ANID-24228365,55900,2017-06-04
ZA500FAAAANWL5ANID-24228366,55900,2017-06-04
ZA500FAAAANWL6ANID-24228363,55900,2017-06-04
ZA500FAAAANWL7ANID-24228364,55900,2017-06-04
ZA500FAAAANWL8ANID-24228367,16890,2017-06-04
ZA500FABBM7FANID-1196358,5959,2017-06-04
ZA500FABBM7FANID-1196359,3900,2017-06-04
ZA500FABBM7FANID-1196360,3900,2017-06-04
ZA500FABBM7FANID-1196361,4821,2017-06-04
ZA500FABPHAQANID-1961864,18400,2017-06-04
ZA500FABPHATANID-1961887,18400,2017-06-04
ZA500FABPHAXANID-1961906,18400,2017-06-04
AC016ELAA7AA2ZANID-17793026,16837,2017-06-05
AC016ELAACL22VANID-28101481,155429,2017-06-05
AS100ELAA64E1TANID-13721167,27627,2017-06-05
AS100ELAA64E1UANID-13721168,27627,2017-06-05
AS100ELAA64E1WANID-13721173,27627,2017-06-05
AS100ELAA64E1XANID-13721174,27627,2017-06-05
AS100ELAA64E1YANID-13721172,89864,2017-06-05
AS100ELAA64E1ZANID-13721169,89455,2017-06-05
AS100ELAA6BQ38ANID-14533028,89864,2017-06-05
AS100ELAA7OX5UANID-18621573,89864,2017-06-05
AS100ELAA7RY2QANID-18795326,89864,2017-06-05
AS100ELAAADLPAANID-23691202,109380,2017-06-05
AS100ELAAADLPBANID-23691203,109380,2017-06-05
AS100ELAAADLPCANID-23691213,132682,2017-06-05
AS100ELAAADLPDANID-23691204,132955,2017-06-05
AS100ELAAADLPEANID-23691205,109380,2017-06-05
AS100ELAAADLPIANID-23691211,100909,2017-06-05
AS100ELAAADLPLANID-23691207,147955,2017-06-05
AS100ELAAALQP2ANID-24121748,61818,2017-06-05
AS100ELAAALQP3ANID-24121746,61818,2017-06-05
AS100ELAAALQP5ANID-24121749,61818,2017-06-05
AS100ELAAALQP6ANID-24121750,61818,2017-06-05
BE142OTAUPU9ANID-829918,1695,2017-06-05
BE142OTAUPUAANID-829919,1695,2017-06-05
BE142OTAUPUBANID-829920,1819,2017-06-05
BE142OTCDJY8ANID-2745453,3168,2017-06-05
BE142OTCDJY9ANID-2745454,6150,2017-06-05
BE142OTCDJYAANID-2745455,3168,2017-06-05
BE142OTCDJYBANID-2745456,6150,2017-06-05
BE142OTCDJYCANID-2745457,3425,2017-06-05
BE142OTCDJYDANID-2745458,6670,2017-06-05
BE814TBAACGX2XANID-27861111,30000,2017-06-05
BE814TBAACGX2YANID-27861108,30000,2017-06-05
BE814TBAACGX2ZANID-27861109,30000,2017-06-05
BE814TBAACGX30ANID-27861110,30000,2017-06-05
BE814TBAK0IPANID-516586,10000,2017-06-05
BE814TBAK0IRANID-516587,10000,2017-06-05
BE814TBAK0ISANID-516588,10000,2017-06-05
BE814TBAK0ITANID-516590,10000,2017-06-05
CH273ELAA7ABXWANID-17795811,50852,2017-06-05
CH273ELAA7ABXYANID-17795813,78164,2017-06-05
CH273ELAA7ABXZANID-17795814,56346,2017-06-05
CO302ELAA85WD3ANID-19496328,69073,2017-06-05
CO302ELAA89W6UANID-19711688,78527,2017-06-05
CO363HAAA4JEIXANID-8944253,40909,2017-06-05
CO363HAAA90G18ANID-21077827,27273,2017-06-05
DA530ELAA7LEGFANID-18423823,83618,2017-06-05
DO886HLACOPDANID-146192,4000,2017-06-05
DO886HLACOPMANID-146201,4700,2017-06-05
DO886HLACZ7MANID-162425,4700,2017-06-05
DO886OTAA2S47LANID-5155057,4700,2017-06-05
DO886OTAA2S47QANID-5155062,4700,2017-06-05
DO886OTAA710RLANID-17274287,7100,2017-06-05
DO886OTAA93VWZANID-21271601,6600,2017-06-05
DO886OTAABI87XANID-25831840,3800,2017-06-05
DO886OTAABI87YANID-25831841,6600,2017-06-05
DO886OTAABI87ZANID-25831845,6600,2017-06-05
DO886OTAABI880ANID-25831842,3800,2017-06-05
EA022FAAA2ZV3SANID-5616916,5090,2017-06-05
EA022FAAA2ZV3SANID-5616918,5090,2017-06-05
EA022FAAA2ZV3TANID-5616928,5090,2017-06-05
EA022FAAA2ZV3TANID-5616930,5090,2017-06-05
EA022FAAA4JHGDANID-8949275,27090,2017-06-05
EA022FAAA4JHGEANID-8949276,27090,2017-06-05
EA022FAAA4JHGEANID-8949277,27090,2017-06-05
EM075HBAA5QMVIANID-11793751,4864,2017-06-05
EM075HBAA5QMVJANID-11793752,4864,2017-06-05
EM075HBAA5QMVKANID-11793753,4864,2017-06-05
EM075HBAA5QMVLANID-11793754,4864,2017-06-05
EM075HBAA5QMVMANID-11793755,4864,2017-06-05
EM075HBAA5QMVNANID-11793756,4864,2017-06-05
EM075HBAA5QMVOANID-11793757,2273,2017-06-05
EM075HBAA5QMVPANID-11793758,2273,2017-06-05
EM075HBAA5QMVQANID-11793759,2273,2017-06-05
EM075HBAA5QMVRANID-11793760,2273,2017-06-05
EM075HBAA5QMVSANID-11793761,4309,2017-06-05
EM075HBAA5QMVTANID-11793762,4309,2017-06-05
EM075HBAA5QMVWANID-11793765,4309,2017-06-05
EM075HBAA5QWULANID-11808774,2182,2017-06-05
EM075HBAA5U5UCANID-12037340,4000,2017-06-05
EM075HBAA5U5UDANID-12037341,4000,2017-06-05
EM075HBAA5U5UEANID-12037342,4000,2017-06-05
EM075HBAA5U5UFANID-12037343,4000,2017-06-05
EM075HBAA5U5UGANID-12037344,2400,2017-06-05
EM075HBAA5U5UHANID-12037345,3182,2017-06-05
EM075HBAA5U5UIANID-12037346,3182,2017-06-05
EM075HBAA5U5UJANID-12037347,3182,2017-06-05
EM075HBAA5U5UKANID-12037348,3182,2017-06-05
EM075HBAA5U5UMANID-12037350,3873,2017-06-05
EM075HBAA5U5UNANID-12037351,3873,2017-06-05
EM075HBAA5U5UOANID-12037352,3873,2017-06-05
EM075HBAA5U5UPANID-12037353,3873,2017-06-05
EM075HBAA5U5UQANID-12037354,3873,2017-06-05
EM075HBAA5U5UVANID-12037359,3000,2017-06-05
FI337TBCEVN5ANID-2818675,15270,2017-06-05
FI337TBCEVN6ANID-2818676,14670,2017-06-05
FI337TBCEVN7ANID-2818677,15930,2017-06-05
FI337TBCEVN8ANID-2818678,16650,2017-06-05
FI492TBAA5R1F0ANID-11816139,7280,2017-06-05
FI492TBAA5R1F1ANID-11816140,8180,2017-06-05
FI492TBAA5R1F2ANID-11816141,10360,2017-06-05
FI492TBAA5R1F3ANID-11816142,10240,2017-06-05
FI492TBAA5R1F5ANID-11816144,4450,2017-06-05
FI492TBAA5R1F7ANID-11816146,5425,2017-06-05
FI492TBAA5R1F8ANID-11816147,28630,2017-06-05
FI492TBAA5R1F9ANID-11816148,27615,2017-06-05
FI492TBAA5R1FAANID-11816149,27230,2017-06-05
FI492TBAA5R1FCANID-11816151,53275,2017-06-05
FI492TBAA5R1FDANID-11816152,60800,2017-06-05
FI492TBAA5R1FEANID-11816153,65250,2017-06-05
FI492TBAA5R1FFANID-11816154,112525,2017-06-05
FI492TBAA5R1FGANID-11816155,110495,2017-06-05
FI492TBAA5R1FHANID-11816156,108920,2017-06-05
FI492TBAA5R1FKANID-11816159,95580,2017-06-05
FI492TBAA5R1FLANID-11816160,99870,2017-06-05
FI492TBAA5R1FMANID-11816161,167985,2017-06-05
FI492TBAA5R1FNANID-11816162,167985,2017-06-05
FI492TBAA5VX4WANID-12302576,54990,2017-06-05
FI492TBAA5VX4XANID-12302577,54990,2017-06-05
FR818OTAA3BKN4ANID-6327920,392,2017-06-05
FR818OTAA3BKN5ANID-6327921,266,2017-06-05
FR818OTAA3BKN9ANID-6327925,1419,2017-06-05
FR818OTAA3BKNAANID-6327926,1342,2017-06-05
FR818OTAA3BKNBANID-6327927,15717,2017-06-05
FR818OTAA3BKNDANID-6327929,14203,2017-06-05
FR818OTAA3BKNKANID-6327936,15717,2017-06-05
FR818OTAA3BKNLANID-6327937,14203,2017-06-05
FR818OTAA6ASBIANID-14248214,14203,2017-06-05
FR818OTAA7VWARANID-18995021,1336,2017-06-05
FR818OTAA7VWASANID-18995022,1336,2017-06-05
FR818OTAABD4UVANID-25540647,1342,2017-06-05
FR818TBAA66YERANID-13927921,6261,2017-06-05
FR818TBAA66YESANID-13927926,6261,2017-06-05
FR818TBAA66YETANID-13927927,6261,2017-06-05
FR818TBAA66YEUANID-13927928,6261,2017-06-05
FR818TBAA66YEVANID-13927929,8769,2017-06-05
FR818TBAA66YEWANID-13927930,8769,2017-06-05
FR818TBAA66YEXANID-13927931,8769,2017-06-05
FR818TBAA6JSC2ANID-15368613,6261,2017-06-05
FR818TBAA7ATKTANID-17821657,6261,2017-06-05
FR818TBAA7ATKUANID-17821658,8769,2017-06-05
FR818TBAA7L1E6ANID-18404398,12522,2017-06-05
FR818TBAA7L1E7ANID-18404401,12522,2017-06-05
FR818TBAA7L1E8ANID-18404399,12522,2017-06-05
FR818TBAA7L1E9ANID-18404400,12522,2017-06-05
FR818TBAA96NXVANID-21425481,12522,2017-06-05
FR818TBAA96NXWANID-21425480,12522,2017-06-05
FU348ELAA7RTURANID-18788827,454545,2017-06-05
FU348ELAA7RTUSANID-18788828,454545,2017-06-05
FU348ELAA7RTUTANID-18788826,454545,2017-06-05
GI087HBADIAKANID-191678,5000,2017-06-05
GI720HB58PYZANID-49416,3200,2017-06-05
GI720HBAFL2YANID-269503,5600,2017-06-05
HE178HBAA8ZHQDANID-21028208,39650,2017-06-05
HE178HBAIVPVANID-450458,3700,2017-06-05
HE178HBAKX3BANID-570742,3700,2017-06-05
HE178HBAZH8OANID-1086491,3700,2017-06-05
HE178HBAZH8PANID-1086492,3700,2017-06-05
HE178HBAZH8QANID-1086493,3700,2017-06-05
HE779HBAC4UKANID-114558,7400,2017-06-05
HE779HBAC4ULANID-114559,7400,2017-06-05
HE779HBAC4UMANID-114560,7400,2017-06-05
HP467ELAA87J9PANID-19585903,46282,2017-06-05
HP467ELAA87J9RANID-19585905,46350,2017-06-05
HP467ELAA87J9SANID-19585906,64091,2017-06-05
HP467ELAABT1LLANID-26527904,50912,2017-06-05
HP467ELAABT1LMANID-26527905,50912,2017-06-05
HP467ELAABT1LNANID-26527906,50912,2017-06-05
IC906ELAA4EFO6ANID-8625638,86164,2017-06-05
IC906ELAA511HCANID-10088000,9164,2017-06-05
IC906ELAA6ZXMSANID-17173775,173618,2017-06-05
KI770OTAA32HOVANID-5768127,1091,2017-06-05
KI770OTAA32HOXANID-5768129,873,2017-06-05
KI770OTAA32HOZANID-5768131,873,2017-06-05
KI770OTAA32HP1ANID-5768133,1019,2017-06-05
KI770OTAA32HP3ANID-5768135,1091,2017-06-05
KI770OTAA32HP5ANID-5768137,1019,2017-06-05
KI770OTAA32HP7ANID-5768139,1019,2017-06-05
KI770OTAAAHOSVANID-23909225,5092,2017-06-05
KI770OTAAAHP0DANID-23909496,4365,2017-06-05
KI770OTAAANWB0ANID-24227709,4365,2017-06-05
KI770OTAACGY5EANID-27862507,5092,2017-06-05
LG639ELAA4MJZPANID-9121672,910,2017-06-05
LG639ELAA6Y7DZANID-17006769,455455,2017-06-05
LG639ELAA97THHANID-21486591,909,2017-06-05
MA081HB20CKPANID-37844,8727,2017-06-05
MA081HB21CKOANID-37843,8727,2017-06-05
MA081HBAA61WF7ANID-13444861,5345,2017-06-05
MA081HBAA61WF8ANID-13444862,5345,2017-06-05
MA081HBAA61X3GANID-13447050,8727,2017-06-05
MA081HBAA61X3LANID-13447049,13636,2017-06-05
MA081HBAA61Y2ZANID-13449835,9709,2017-06-05
MA081HBAA61Y39ANID-13449830,9709,2017-06-05
MA081HBAA61Y3BANID-13449838,9709,2017-06-05
MA081HBAA8QGPRANID-20570309,7527,2017-06-05
MA081HBAA8QGPSANID-20570310,15164,2017-06-05
MA081HBAA8QGPXANID-20570318,15164,2017-06-05
MA081HBAA8QGQ0ANID-20570321,13636,2017-06-05
MA081HBAA8QGQ8ANID-20570332,7527,2017-06-05
MA081HBAA8QGQEANID-20570329,15164,2017-06-05
MA081HBAA8QGQFANID-20570330,8727,2017-06-05
MA081HBAA8R7J9ANID-20608798,8727,2017-06-05
ME421TBAA7L1UUANID-18405125,17556,2017-06-05
ME421TBAA7L1UWANID-18405126,17556,2017-06-05
ME421TBACE1DANID-129684,9170,2017-06-05
ME421TBACE1EANID-129685,9170,2017-06-05
MI711ELAA703XHANID-17190769,68182,2017-06-05
MI711ELAA703XIANID-17190770,68182,2017-06-05
MI711ELAA703XJANID-17190771,68182,2017-06-05
MI711ELAA703XKANID-17190772,68182,2017-06-05
MI711ELAA703XLANID-17190773,68182,2017-06-05
MI711ELAA703XMANID-17190774,68182,2017-06-05
MI711ELAA703XNANID-17190775,154545,2017-06-05
MI711ELAA8EG2NANID-19952378,136364,2017-06-05
MI711ELAA8EG2PANID-19952381,46364,2017-06-05
MI711ELAA8EG2QANID-19952382,115455,2017-06-05
MI711ELAA8EG2RANID-19952383,136364,2017-06-05
MI711ELAA8EG2SANID-19952384,136364,2017-06-05
NI453HBAA3IEMXANID-6717950,5091,2017-06-05
NI453HBAA3IEMYANID-6717951,5091,2017-06-05
NI453HBAA3IEMZANID-6717952,5091,2017-06-05
NI453HBAA3IEN0ANID-6717953,5091,2017-06-05
NI453HBAA3SCV4ANID-7296463,4409,2017-06-05
NI453HBAA3SCXXANID-7296601,4091,2017-06-05
NI453HBAA3SCXYANID-7296602,4091,2017-06-05
NI453HBAA3SCXZANID-7296603,4091,2017-06-05
NI453HBAA3SCY0ANID-7296604,4091,2017-06-05
NI453HBAA3SD3BANID-7297088,18136,2017-06-05
NI453HBAA3SD3CANID-7297089,10364,2017-06-05
NI453HBAA3SD3DANID-7297090,6909,2017-06-05
NI453HBAA3SD3EANID-7297091,7636,2017-06-05
NI453HBAA3SD3FANID-7297092,8000,2017-06-05
NI453HBAA3SD3HANID-7297094,705,2017-06-05
NI453HBAA3TLNGANID-7376619,5909,2017-06-05
NI453HBAA3TLNHANID-7376620,5682,2017-06-05
NI453HBAA3TLNIANID-7376621,17045,2017-06-05
NI453HBAA3TLNJANID-7376622,13227,2017-06-05
NI453HBAA3TLNKANID-7376623,22500,2017-06-05
NI453HBAA3TLNNANID-7376626,705,2017-06-05
NI453HBAA3TLNOANID-7376627,10909,2017-06-05
NI453HBAA470X9ANID-8179316,3182,2017-06-05
NI453HBAA4JHBIANID-8948971,5818,2017-06-05
NI453HBAA4JHBJANID-8948972,5909,2017-06-05
NI453HBAA4JHBKANID-8948973,4545,2017-06-05
NI453HBAA4XOT4ANID-9833735,8182,2017-06-05
NI453HBAA5UQPNANID-12104085,3909,2017-06-05
NI453HBAA5UQPPANID-12104087,5000,2017-06-05
NI453HBAA5UQPRANID-12104089,6000,2017-06-05
NI453HBAA5UQPTANID-12104091,5727,2017-06-05
NI453HBAA671KDANID-13944368,6000,2017-06-05
NI453HBAA671KEANID-13944369,13636,2017-06-05
NI453HBAA6WH9YANID-16871906,13173,2017-06-05
NI453HBAA6WHA0ANID-16871911,1647,2017-06-05
NI453HBAA6WHA3ANID-16871903,13173,2017-06-05
NI453HBAA6WHQDANID-16872769,1647,2017-06-05
NI453HBAA88SSKANID-19651658,7438,2017-06-05
NI453HBAA88SSLANID-19651659,9091,2017-06-05
NI453HBAA88SSMANID-19651660,18409,2017-06-05
NI453HBAA88SSNANID-19651661,7409,2017-06-05
NI453HBAA88SSOANID-19651662,7500,2017-06-05
NI453HBAA88SSQANID-19651656,27273,2017-06-05
NI453HBAA90V4TANID-21101286,6545,2017-06-05
NI453HBAADWWW4ANID-30673021,10000,2017-06-05
